,INSP_ID,Created_Datetime,Broker_Name,Category,Importer_Name,Inspection_Datetime,Inspection_Location_Name,Inspection_Location_ID,Inspection_Number,Pathway,Mode_Of_Transport,Shipper_Name,Subcategory,INSPECTION_LOCATION_STATE_CODE,DOCUMENT_REVIEW_OVERTIME_ID,DOCUMENT_REVIEW_OVERTIME_NAME,INSPECTION_RESULTS_OVERTIME_ID,INSPECTION_RESULTS_OVERTIME_NAME,Inspection_ID,Ref_Commodity_ID,Certified_Facility_Name,Certified_Facility_Number,Commodity_Classification,Commodity_Common_Name,Commodity_Display_Name,Commodity_Host_Type,Commodity_Taxonomic_Display_Name,Commodity_Type,Country_Of_Origin_Name,Consignee_Name,Destination_State_Name,Disposition_Code,Genus_Name,Entry_Number,Entry_Line_Number,PGA_Line_Number,Producer_ID,Producer_Name,Propagative_Material_Type,Quantity,Quantity_Units_Name,Quarantine_Recommendation,Regulatory_Type,Wads_Code,Sampling_Units,IS_RBS,RBS_STATUS,HAS_GROWING_MEDIA,PLANT_ORG_ID,Taxonomy_Order,Taxonomy_Family,Taxonomy_Genus,Taxonomy_Species,Taxonomy_Subspecies,inspection,year,month,shipment,action
3411,2.0106e-319,IRgOi7r7DG,pxMmN2pMRo,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,vJ1lZGgaDx,3.459e-319,Z0RcJMx11P,TDc1KRL4Kt,sMgvMcCfaS,NavwWY6rMT,OLSTA3nYlX,Wb4gZ1tKFl,0,RctEnJk4Gc,0,ZE19qZ1zwj,4.12322e-319,0,7O9wDLwCUF,,qXMRrSAtZi,SuaA86yBqq,mPRd7Deki7,,OtPsin4rtt,R4d13lsrak,Yrklm45Bgc,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,,0,0,0,UBXFuQXcmE,olzh5zRLVI,1800,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,3V4e1Ilmt9,IwneQMr1TC,5uoZPcgIt7,IXHcVzC5aY,,1,2020,9,1,0
3412,3.58825e-319,IRgOi7r7DG,pxMmN2pMRo,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,vJ1lZGgaDx,3.459e-319,Z0RcJMx11P,TDc1KRL4Kt,sMgvMcCfaS,NavwWY6rMT,OLSTA3nYlX,Wb4gZ1tKFl,0,RctEnJk4Gc,0,ZE19qZ1zwj,,0,7O9wDLwCUF,,qXMRrSAtZi,3Z2cVdTENN,rvQlrcMYzX,,YzXdSCzxqr,R4d13lsrak,Yrklm45Bgc,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,,0,0,0,UBXFuQXcmE,olzh5zRLVI,5700,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,oTWvHSsqMr,dj7yccjhCT,Yq5U5dtSRp,vCasUd7hon,,1,2020,9,1,0
3413,,IRgOi7r7DG,pxMmN2pMRo,m1ADhIcPBm,VWIGGglkPL,vI29CJ1gzZ,vJ1lZGgaDx,3.459e-319,Z0RcJMx11P,TDc1KRL4Kt,sMgvMcCfaS,NavwWY6rMT,OLSTA3nYlX,Wb4gZ1tKFl,0,RctEnJk4Gc,0,ZE19qZ1zwj,1.38467e-319,0,7O9wDLwCUF,,qXMRrSAtZi,fwfgMO3c7v,Fz4b2rpPoo,,XS4NPfV7bL,R4d13lsrak,Yrklm45Bgc,MI7ZXPKHXG,oYg7kFBN9V,Yo8RgK5P5J,,,0,0,0,UBXFuQXcmE,olzh5zRLVI,2400,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,3V4e1Ilmt9,VpiV9xI1ct,8BDoTGK2Y7,UGDe0DzbFr,,1,2020,9,1,0
3414,7.3416e-319,Y1u9ewVCuy,gkoLxX6sAW,m1ADhIcPBm,JN1m9FyKLw,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,asfSFGoNT2,TDc1KRL4Kt,sMgvMcCfaS,vhUxNFHZou,OLSTA3nYlX,ufwcbcYhcS,0,RctEnJk4Gc,0,ZE19qZ1zwj,1.7482e-319,0,7O9wDLwCUF,,qXMRrSAtZi,XTtN81Sc59,KsKnT9nplO,,MiNxHevMxy,R4d13lsrak,dTcrKr1Jip,dGHkDr11vr,aIKlbeAWXA,Yo8RgK5P5J,,,0,0,0,quHatcAJoB,9Iyc6gTpSQ,11,DciEbBIxss,,Sv5Et8znPV,g0aR0DnUPe,0,FALSE,,FALSE,0,0VnD0JER4I,2UvWCMoD5A,jvJKPEJo3F,,,1,2020,9,1,0
3415,,KrAPhSWKPz,RlDOpoSH6I,m1ADhIcPBm,lAZQK8Q1yd,t1caWFTsZX,pI9DHBb1t0,3.4587e-319,72G2PmCD84,TDc1KRL4Kt,sMgvMcCfaS,oPjiEU4MoH,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,1.16214e-319,0,7O9wDLwCUF,kEMsLhxdZp,qXMRrSAtZi,c98Y4OouJF,mRW1O8RaJS,,jpFhwEFLmT,R4d13lsrak,Gyu9YUceWh,fbt5uPxJnW,VFEiSNCl7m,Yo8RgK5P5J,,,0,0,0,SwQjtS7SNE,olzh5zRLVI,2600,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,vmSj2bdeqi,VnQBVQBaFE,MLWTDBiTpA,ofQlonk06P,,1,2020,9,1,0
3416,,coq3hZ0iKz,,m1ADhIcPBm,,ltMAe0Pc7Q,VEcJdNexEk,3.45905e-319,kGi25YoMdb,lG9VMbsT7B,sMgvMcCfaS,,OLSTA3nYlX,LNJD2H0g8c,0,RctEnJk4Gc,0,ZE19qZ1zwj,4.1965e-319,0,7O9wDLwCUF,,qXMRrSAtZi,XTtN81Sc59,KsKnT9nplO,,MiNxHevMxy,R4d13lsrak,dTcrKr1Jip,UAY3fEhhRp,O1c8k4NVA3,Yo8RgK5P5J,,,0,0,0,UBXFuQXcmE,9Iyc6gTpSQ,1,DciEbBIxss,,Sv5Et8znPV,g0aR0DnUPe,0,FALSE,,FALSE,0,0VnD0JER4I,2UvWCMoD5A,jvJKPEJo3F,,,1,2020,9,1,0
3417,,0VcIJFaxpE,,m1ADhIcPBm,,ltMAe0Pc7Q,VEcJdNexEk,3.45905e-319,HBQE2lu18f,lG9VMbsT7B,sMgvMcCfaS,,OLSTA3nYlX,LNJD2H0g8c,0,RctEnJk4Gc,0,ZE19qZ1zwj,3.21276e-319,0,7O9wDLwCUF,,qXMRrSAtZi,RScD9ZcVTM,7LtlEQWAQP,,VZl4UEPFok,R4d13lsrak,dTcrKr1Jip,n8o3HLZDGz,GJzZZEAHqE,Yo8RgK5P5J,,,0,0,0,UBXFuQXcmE,9Iyc6gTpSQ,1,DciEbBIxss,,Sv5Et8znPV,g0aR0DnUPe,0,FALSE,,FALSE,0,0VnD0JER4I,2UvWCMoD5A,jvJKPEJo3F,8nHWT4VDhO,,1,2020,9,1,0
3418,2.38416e-319,DlIC8g2UFn,8lhUCoOplu,m1ADhIcPBm,FJHajfPQ7u,LGrBlsThff,pI9DHBb1t0,3.4587e-319,fE0KyRYCa6,TDc1KRL4Kt,sMgvMcCfaS,dN4Q46F5Y6,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,1.19253e-319,0,7O9wDLwCUF,,qXMRrSAtZi,g3DB2zmSyD,VtfvWEUhxR,,Jvw1j0W5KG,R4d13lsrak,Gyu9YUceWh,Awsu8InK2U,CvdCYFZIgz,Yo8RgK5P5J,,,0,0,0,uNqzWXcqLv,olzh5zRLVI,1500,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,VfqRpo5Yqq,0h3hw4xzs9,HEv5QL7KQ3,,,1,2020,9,1,0
3419,1.09717e-319,DlIC8g2UFn,8lhUCoOplu,m1ADhIcPBm,FJHajfPQ7u,LGrBlsThff,pI9DHBb1t0,3.4587e-319,fE0KyRYCa6,TDc1KRL4Kt,sMgvMcCfaS,dN4Q46F5Y6,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,6.15606e-319,0,7O9wDLwCUF,,qXMRrSAtZi,wf0RnhLMzt,HtYyMpVQKo,,TceIK6vqLo,R4d13lsrak,Gyu9YUceWh,Awsu8InK2U,CvdCYFZIgz,Yo8RgK5P5J,,,0,0,0,MBZN7sQeHY,olzh5zRLVI,2500,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,NtCJZcQWKn,fCkCAHYs10,0nZGcIPYxi,,,1,2020,9,1,0
3420,2.6597e-319,DlIC8g2UFn,8lhUCoOplu,m1ADhIcPBm,FJHajfPQ7u,LGrBlsThff,pI9DHBb1t0,3.4587e-319,fE0KyRYCa6,TDc1KRL4Kt,sMgvMcCfaS,dN4Q46F5Y6,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,2.25976e-319,0,7O9wDLwCUF,,qXMRrSAtZi,iqU3llYOmp,g4pSIA53Dw,,3IuZKbSYFc,R4d13lsrak,Gyu9YUceWh,Awsu8InK2U,CvdCYFZIgz,Yo8RgK5P5J,,,0,0,0,MBZN7sQeHY,olzh5zRLVI,56600,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,bYm7RBeh8y,SIjMcSs9zz,ZbNCNYX2tE,,,1,2020,9,1,0
3421,2.88895e-319,DlIC8g2UFn,8lhUCoOplu,m1ADhIcPBm,FJHajfPQ7u,LGrBlsThff,pI9DHBb1t0,3.4587e-319,fE0KyRYCa6,TDc1KRL4Kt,sMgvMcCfaS,dN4Q46F5Y6,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,6.813e-321,0,7O9wDLwCUF,,qXMRrSAtZi,iqU3llYOmp,g4pSIA53Dw,,3IuZKbSYFc,R4d13lsrak,Gyu9YUceWh,Awsu8InK2U,CvdCYFZIgz,Yo8RgK5P5J,,,0,0,0,ZZCiy8gp5O,olzh5zRLVI,3320,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,bYm7RBeh8y,SIjMcSs9zz,ZbNCNYX2tE,,,1,2020,9,1,0
3422,,DlIC8g2UFn,8lhUCoOplu,m1ADhIcPBm,FJHajfPQ7u,LGrBlsThff,pI9DHBb1t0,3.4587e-319,fE0KyRYCa6,TDc1KRL4Kt,sMgvMcCfaS,dN4Q46F5Y6,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,,0,7O9wDLwCUF,,qXMRrSAtZi,kD3xcDeaDY,MxkXl1d58P,,HfMRBtRtMM,R4d13lsrak,Gyu9YUceWh,Awsu8InK2U,CvdCYFZIgz,Yo8RgK5P5J,,,0,0,0,uNqzWXcqLv,olzh5zRLVI,5200,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,NtCJZcQWKn,fCkCAHYs10,0nZGcIPYxi,4mIcTg4reQ,,1,2020,9,1,0
3423,1.1296e-319,4kKzHQY6J2,gkoLxX6sAW,m1ADhIcPBm,ONS2ldgfEH,tmzXOUTzE9,pI9DHBb1t0,3.4587e-319,qDcrvs2S2Y,TDc1KRL4Kt,sMgvMcCfaS,vhUxNFHZou,OLSTA3nYlX,ufwcbcYhcS,0,RctEnJk4Gc,0,ZE19qZ1zwj,,0,7O9wDLwCUF,,qXMRrSAtZi,iZ4WchyIDk,qFEvDGJaRZ,,eEpJ3jl5yf,R4d13lsrak,dTcrKr1Jip,nzJCf94AsZ,02q6jkknix,Fb6a28y1kN,,,0,0,0,3K1kUpeTaY,9Iyc6gTpSQ,1,DciEbBIxss,,Sv5Et8znPV,g0aR0DnUPe,0,FALSE,,FALSE,0,VfqRpo5Yqq,0h3hw4xzs9,irgzBBggyf,,,1,2020,9,1,1
3424,,4kKzHQY6J2,gkoLxX6sAW,m1ADhIcPBm,ONS2ldgfEH,tmzXOUTzE9,pI9DHBb1t0,3.4587e-319,qDcrvs2S2Y,TDc1KRL4Kt,sMgvMcCfaS,vhUxNFHZou,OLSTA3nYlX,ufwcbcYhcS,0,RctEnJk4Gc,0,ZE19qZ1zwj,3.6588e-319,0,7O9wDLwCUF,,qXMRrSAtZi,iZ4WchyIDk,qFEvDGJaRZ,,eEpJ3jl5yf,R4d13lsrak,dTcrKr1Jip,nzJCf94AsZ,02q6jkknix,Yo8RgK5P5J,,,0,0,0,quHatcAJoB,9Iyc6gTpSQ,5,DciEbBIxss,,Sv5Et8znPV,g0aR0DnUPe,0,FALSE,,FALSE,0,VfqRpo5Yqq,0h3hw4xzs9,irgzBBggyf,,,1,2020,9,1,0
3425,5.6743e-320,4kKzHQY6J2,gkoLxX6sAW,m1ADhIcPBm,ONS2ldgfEH,tmzXOUTzE9,pI9DHBb1t0,3.4587e-319,qDcrvs2S2Y,TDc1KRL4Kt,sMgvMcCfaS,vhUxNFHZou,OLSTA3nYlX,ufwcbcYhcS,0,RctEnJk4Gc,0,ZE19qZ1zwj,8.8734e-320,0,7O9wDLwCUF,,qXMRrSAtZi,HNOEFVLxjn,rPHRIgze0E,,0IDWlIBH6r,R4d13lsrak,dTcrKr1Jip,nzJCf94AsZ,02q6jkknix,Yo8RgK5P5J,,,0,0,0,quHatcAJoB,9Iyc6gTpSQ,2,DciEbBIxss,,Sv5Et8znPV,g0aR0DnUPe,0,FALSE,,FALSE,0,NtCJZcQWKn,fCkCAHYs10,HjNqojqXlw,,,1,2020,9,1,0
3426,1.2386e-319,2g7DcgVLND,gkoLxX6sAW,m1ADhIcPBm,e2KpeSoFzG,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,cTI6nDdQPf,TDc1KRL4Kt,sMgvMcCfaS,vhUxNFHZou,OLSTA3nYlX,ufwcbcYhcS,0,RctEnJk4Gc,0,ZE19qZ1zwj,7.20664e-319,0,7O9wDLwCUF,,qXMRrSAtZi,vElcJXUteg,XQRBGESfA0,,RiRamowBRF,R4d13lsrak,dTcrKr1Jip,rkLZRnI848,aIKlbeAWXA,Yo8RgK5P5J,,,0,0,0,quHatcAJoB,9Iyc6gTpSQ,11,DciEbBIxss,,Sv5Et8znPV,g0aR0DnUPe,0,FALSE,,FALSE,0,VfqRpo5Yqq,0h3hw4xzs9,StKW1cXtYy,7ljEpKRwow,,1,2020,9,1,0
3427,1.9877e-319,cs72ldLbVH,gkoLxX6sAW,m1ADhIcPBm,MmpdbpqOPA,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,KlT4VDueRN,TDc1KRL4Kt,sMgvMcCfaS,vhUxNFHZou,OLSTA3nYlX,ufwcbcYhcS,0,RctEnJk4Gc,0,ZE19qZ1zwj,,0,7O9wDLwCUF,,qXMRrSAtZi,vElcJXUteg,XQRBGESfA0,,RiRamowBRF,R4d13lsrak,dTcrKr1Jip,pcGhnKPObX,QLUmjf4LH6,Yo8RgK5P5J,,,0,0,0,quHatcAJoB,9Iyc6gTpSQ,2,DciEbBIxss,,Sv5Et8znPV,g0aR0DnUPe,0,FALSE,,FALSE,0,VfqRpo5Yqq,0h3hw4xzs9,StKW1cXtYy,7ljEpKRwow,,1,2020,9,1,0
3428,1.048763e-318,cs72ldLbVH,gkoLxX6sAW,m1ADhIcPBm,MmpdbpqOPA,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,KlT4VDueRN,TDc1KRL4Kt,sMgvMcCfaS,vhUxNFHZou,OLSTA3nYlX,ufwcbcYhcS,0,RctEnJk4Gc,0,ZE19qZ1zwj,1.12005e-319,0,7O9wDLwCUF,,qXMRrSAtZi,iZ4WchyIDk,qFEvDGJaRZ,,eEpJ3jl5yf,R4d13lsrak,dTcrKr1Jip,pcGhnKPObX,QLUmjf4LH6,Yo8RgK5P5J,,,0,0,0,quHatcAJoB,9Iyc6gTpSQ,5,DciEbBIxss,,Sv5Et8znPV,g0aR0DnUPe,0,FALSE,,FALSE,0,VfqRpo5Yqq,0h3hw4xzs9,irgzBBggyf,,,1,2020,9,1,0
3429,9.3107e-320,cs72ldLbVH,gkoLxX6sAW,m1ADhIcPBm,MmpdbpqOPA,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,KlT4VDueRN,TDc1KRL4Kt,sMgvMcCfaS,vhUxNFHZou,OLSTA3nYlX,ufwcbcYhcS,0,RctEnJk4Gc,0,ZE19qZ1zwj,4.4781e-319,0,7O9wDLwCUF,,qXMRrSAtZi,yavsVFU1Mm,PwOrmtuOfs,,9FwCnqRv4v,R4d13lsrak,dTcrKr1Jip,pcGhnKPObX,QLUmjf4LH6,Yo8RgK5P5J,,,0,0,0,quHatcAJoB,9Iyc6gTpSQ,1,DciEbBIxss,,Sv5Et8znPV,g0aR0DnUPe,0,FALSE,,FALSE,0,VfqRpo5Yqq,0h3hw4xzs9,p7CukgSj0i,,,1,2020,9,1,0
3430,5.1743e-320,cs72ldLbVH,gkoLxX6sAW,m1ADhIcPBm,MmpdbpqOPA,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,KlT4VDueRN,TDc1KRL4Kt,sMgvMcCfaS,vhUxNFHZou,OLSTA3nYlX,ufwcbcYhcS,0,RctEnJk4Gc,0,ZE19qZ1zwj,2.51183e-319,0,7O9wDLwCUF,,qXMRrSAtZi,HNOEFVLxjn,rPHRIgze0E,,0IDWlIBH6r,R4d13lsrak,dTcrKr1Jip,pcGhnKPObX,QLUmjf4LH6,Yo8RgK5P5J,,,0,0,0,quHatcAJoB,9Iyc6gTpSQ,1,DciEbBIxss,,Sv5Et8znPV,g0aR0DnUPe,0,FALSE,,FALSE,0,NtCJZcQWKn,fCkCAHYs10,HjNqojqXlw,,,1,2020,9,1,0
3431,1.643e-319,cs72ldLbVH,gkoLxX6sAW,m1ADhIcPBm,MmpdbpqOPA,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,KlT4VDueRN,TDc1KRL4Kt,sMgvMcCfaS,vhUxNFHZou,OLSTA3nYlX,ufwcbcYhcS,0,RctEnJk4Gc,0,ZE19qZ1zwj,2.01203e-319,0,7O9wDLwCUF,,qXMRrSAtZi,RScD9ZcVTM,7LtlEQWAQP,,VZl4UEPFok,R4d13lsrak,dTcrKr1Jip,pcGhnKPObX,QLUmjf4LH6,Yo8RgK5P5J,,,0,0,0,quHatcAJoB,9Iyc6gTpSQ,1,DciEbBIxss,,Sv5Et8znPV,g0aR0DnUPe,0,FALSE,,FALSE,0,0VnD0JER4I,2UvWCMoD5A,jvJKPEJo3F,8nHWT4VDhO,,1,2020,9,1,0
3432,5.8229e-319,nHshLJLIq3,gkoLxX6sAW,m1ADhIcPBm,GMDS05KKlk,vI29CJ1gzZ,pI9DHBb1t0,3.4587e-319,t7NuuCZ3Jc,TDc1KRL4Kt,sMgvMcCfaS,Na4swcKtan,OLSTA3nYlX,ufwcbcYhcS,0,RctEnJk4Gc,0,ZE19qZ1zwj,4.5594e-319,0,7O9wDLwCUF,,qXMRrSAtZi,iZ4WchyIDk,qFEvDGJaRZ,,eEpJ3jl5yf,R4d13lsrak,dTcrKr1Jip,eVXiPjMgNN,Vht6lNkU8r,Yo8RgK5P5J,,,0,0,0,de672RHOih,9Iyc6gTpSQ,1,DciEbBIxss,,Sv5Et8znPV,g0aR0DnUPe,0,FALSE,,FALSE,0,VfqRpo5Yqq,0h3hw4xzs9,irgzBBggyf,,,1,2020,9,1,0
3433,8.21987e-319,RlaZLwcL78,gkoLxX6sAW,m1ADhIcPBm,BHAlQSohfp,tmzXOUTzE9,pI9DHBb1t0,3.4587e-319,f9Mw1maGAR,TDc1KRL4Kt,sMgvMcCfaS,MQQgPMgrGN,OLSTA3nYlX,ufwcbcYhcS,0,RctEnJk4Gc,0,ZE19qZ1zwj,,0,7O9wDLwCUF,,qXMRrSAtZi,jRA9AyQ3Ap,UPTnS3AJrY,,9zl49D7fI0,R4d13lsrak,dTcrKr1Jip,ZBRcbFqAf2,tIvxi95Ym2,Yo8RgK5P5J,,,0,0,0,MlXteD9zEJ,9Iyc6gTpSQ,6,DciEbBIxss,,67ehfFAJYx,g0aR0DnUPe,0,FALSE,,FALSE,0,vmSj2bdeqi,QKEkQ7jTKp,V1b6jUK3vm,fSx9GlQyF3,,1,2020,9,1,0
3434,6.22587e-319,IBWZH6VrYy,,m1ADhIcPBm,,ltMAe0Pc7Q,vJ1lZGgaDx,3.459e-319,9Hlr9CY3GN,lG9VMbsT7B,sMgvMcCfaS,,OLSTA3nYlX,Wb4gZ1tKFl,0,RctEnJk4Gc,0,ZE19qZ1zwj,2.566e-320,0,7O9wDLwCUF,,qXMRrSAtZi,FC7z1VW9fO,tL4SYCIxke,,ZcHEkEPfox,R4d13lsrak,Itzs4WyXPZ,Lw1ye07hSN,O1c8k4NVA3,Yo8RgK5P5J,,,0,0,0,UBXFuQXcmE,9Iyc6gTpSQ,200,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,FALSE,,FALSE,0,VfqRpo5Yqq,0h3hw4xzs9,fMlgo3kL12,,,1,2020,9,1,0
3435,1.4499e-319,Nd4drynA4k,QSfmiUqPJu,m1ADhIcPBm,JCPH8nvZkC,9fRz43k4yQ,pI9DHBb1t0,3.4587e-319,o8GWnXBCoG,TDc1KRL4Kt,sMgvMcCfaS,H4z7eELrIR,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,3.75287e-319,0,7O9wDLwCUF,n6PTbQfJg8,qXMRrSAtZi,NrPraQ45Z3,1ecdxNVZbH,,reMJGG5AUY,R4d13lsrak,Ms0X7XNCSH,deB4t8BDXt,vh9POY1PMr,Yo8RgK5P5J,,,0,0,0,tlg3gyPxCt,olzh5zRLVI,10300,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,vmSj2bdeqi,l2D8pZQPVR,oJB5IdNJCX,,,1,2020,9,1,0
3436,3.80603e-319,Nd4drynA4k,QSfmiUqPJu,m1ADhIcPBm,JCPH8nvZkC,9fRz43k4yQ,pI9DHBb1t0,3.4587e-319,o8GWnXBCoG,TDc1KRL4Kt,sMgvMcCfaS,H4z7eELrIR,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,2.42794e-319,0,7O9wDLwCUF,n6PTbQfJg8,qXMRrSAtZi,cjUyHSr3ZY,rPGqBuBdqC,,SOHx0oRfap,R4d13lsrak,Ms0X7XNCSH,deB4t8BDXt,vh9POY1PMr,Yo8RgK5P5J,,,0,0,0,tlg3gyPxCt,olzh5zRLVI,5000,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,tgCUKo8MxN,KfIdCt5tnQ,yBh2fyN7dX,,,1,2020,9,1,0
3437,9.15e-320,Nd4drynA4k,QSfmiUqPJu,m1ADhIcPBm,JCPH8nvZkC,9fRz43k4yQ,pI9DHBb1t0,3.4587e-319,o8GWnXBCoG,TDc1KRL4Kt,sMgvMcCfaS,H4z7eELrIR,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,,0,7O9wDLwCUF,n6PTbQfJg8,qXMRrSAtZi,3lNCXvBtRj,gV16l16drd,,cXJOxlKyEE,R4d13lsrak,Ms0X7XNCSH,deB4t8BDXt,vh9POY1PMr,Yo8RgK5P5J,,,0,0,0,tlg3gyPxCt,olzh5zRLVI,30500,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,oTWvHSsqMr,sUSNhebKIb,8iIy5YTzq2,FPbt1rg1kO,,1,2020,9,1,0
3438,1.23343e-319,Nd4drynA4k,QSfmiUqPJu,m1ADhIcPBm,JCPH8nvZkC,9fRz43k4yQ,pI9DHBb1t0,3.4587e-319,o8GWnXBCoG,TDc1KRL4Kt,sMgvMcCfaS,H4z7eELrIR,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,1.434e-320,0,7O9wDLwCUF,n6PTbQfJg8,qXMRrSAtZi,K0yAiV0skF,PwWDImasmv,,vN8OO85oXP,R4d13lsrak,Ms0X7XNCSH,deB4t8BDXt,vh9POY1PMr,Yo8RgK5P5J,,,0,0,0,tlg3gyPxCt,olzh5zRLVI,3000,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,t5WaGe0FwB,8YiYBJnjz7,LzSgEk7SXz,,,1,2020,9,1,0
3439,3.266e-319,Nd4drynA4k,QSfmiUqPJu,m1ADhIcPBm,JCPH8nvZkC,9fRz43k4yQ,pI9DHBb1t0,3.4587e-319,o8GWnXBCoG,TDc1KRL4Kt,sMgvMcCfaS,H4z7eELrIR,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,,0,7O9wDLwCUF,n6PTbQfJg8,qXMRrSAtZi,DbIIQE8Mxv,vPk30RanF8,,v6Cvy6TSZb,R4d13lsrak,Ms0X7XNCSH,deB4t8BDXt,vh9POY1PMr,Yo8RgK5P5J,,,0,0,0,tlg3gyPxCt,olzh5zRLVI,9600,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,bYm7RBeh8y,SIjMcSs9zz,vsK1etjJRt,1RiOesetEA,,1,2020,9,1,0
3440,8.4e-322,Nd4drynA4k,QSfmiUqPJu,m1ADhIcPBm,JCPH8nvZkC,9fRz43k4yQ,pI9DHBb1t0,3.4587e-319,o8GWnXBCoG,TDc1KRL4Kt,sMgvMcCfaS,H4z7eELrIR,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,9.713e-320,0,7O9wDLwCUF,n6PTbQfJg8,qXMRrSAtZi,3XRtDzyj9q,M3eIB4aHE2,,DgM2H1ky7T,R4d13lsrak,Ms0X7XNCSH,deB4t8BDXt,vh9POY1PMr,Yo8RgK5P5J,,,0,0,0,tlg3gyPxCt,olzh5zRLVI,10000,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,bYm7RBeh8y,PXxkE8yTqe,145B2GZTjx,2pTslMrkfJ,,1,2020,9,1,0
3441,3.26157e-319,Nd4drynA4k,QSfmiUqPJu,m1ADhIcPBm,JCPH8nvZkC,9fRz43k4yQ,pI9DHBb1t0,3.4587e-319,o8GWnXBCoG,TDc1KRL4Kt,sMgvMcCfaS,H4z7eELrIR,OLSTA3nYlX,ufwcbcYhcS,0,yzDJB5dWeP,0,Nt4RQXDroL,6.863e-320,0,7O9wDLwCUF,n6PTbQfJg8,qXMRrSAtZi,DemuCy4g18,vH6FMXlxu1,,HQbsFSGM4w,R4d13lsrak,Ms0X7XNCSH,deB4t8BDXt,vh9POY1PMr,Yo8RgK5P5J,,,0,0,0,tlg3gyPxCt,olzh5zRLVI,2400,DciEbBIxss,,i7wTLwzLRd,g0aR0DnUPe,0,TRUE,,FALSE,0,WlMnbBVxno,PqabeWFmWm,LMViyLO693,,,1,2020,9,1,0
